"ADDRESS_KEY"|"ADDRESS_ID"|     "ADDRESS_COMMENT"       |"ADDRESS_LINE_1"                                           |"ADDRESS_LINE_2"|"ADDRESS_LINE_3"|"ADDRESS_LINE_4"|"APARTMENT"|"BARRIO"|"BLOCK"|"POSTAL_STREET_NAME"|"POSTAL_STREET_NUMBER"|"POSTAL_TOWN"|"STREET"|"STREET_NUMBER"
219576|219576|"No comments"|"LA ANGOSURA , 3833, LA SERENA, Coquimbo"|""|"Metropolitana de Santiago"|"Chile"|""|""|""|"LA ANGOSURA "|"3833"|""|"LA ANGOSURA "|"3833"
219579|219579|"No comments"|"los ciruelos , 206, COELEMU, Biobío"|""|"Metropolitana de Santiago"|"Chile"|""|""|""|"los ciruelos "|"206"|""|"los ciruelos "|"206"
219582|219582|"No comments"|"EL ESFUERZO, 12, LO BARNECHEA, Metropolitana de Santiago"|""|"Metropolitana de Santiago"|"Chile"|""|""|""|"EL ESFUERZO"|"12"|""|"EL ESFUERZO"|"12"
219585|219585|"No comments"|"PASAJE AMOS, 4373, 32700671, MAIPU, Metropolitana de Santiago"|""|"Metropolitana de Santiago"|"Chile"|""|""|"32700671"|"PASAJE AMOS"|"4373"|""|"PASAJE AMOS"|"4373"
219705|219705|"106"|"BOSQUE SAN CARLOS ORIENTE II, 1450-42, COQUIMBO, Coquimbo"|""|"Coquimbo"|"Chile"|""|""|""|"BOSQUE SAN CARLOS ORIENTE II"|"1450-42"|""|"BOSQUE SAN CARLOS ORIENTE II"|"1450-42"
245460|245460|""|"ARAUCO, 625, CHILLAN, Ñuble"|""|"Metropolitana de Santiago"|"Chile"|""|""|""|"ARAUCO"|"625"|""|"ARAUCO"|"625"
264927|264927|"No comments"|"AVENIDA LIBERTADOR BERNARDO OHIGGINS, 1409, 34100359, SANTIAGO, Metropolitana de Santiago"|""|"Metropolitana de Santiago"|"Chile"|""|""|"34100359"|"AVENIDA LIBERTADOR BERNARDO OHIGGINS"|"1409"|""|"AVENIDA LIBERTADOR BERNARDO OHIGGINS"|"1409"
265599|265599|"No comments"|"AVENIDA PROVIDENCIA, 119, PROVIDENCIA, Metropolitana de Santiago"|""|"Metropolitana de Santiago"|"Chile"|""|""|""|"AVENIDA PROVIDENCIA"|"119"|""|"AVENIDA PROVIDENCIA"|"119"
279786|279786|""|"APATITO, 2691, 4000875, VILLA ALEMANA, Valparaíso"|""|"Metropolitana de Santiago"|"Chile"|""|""|"4000875"|"APATITO"|"2691"|""|"APATITO"|"2691"
276495|276495|"No comments"|"CALLE DOS, 204, LA CRUZ, Valparaíso"|""|"Metropolitana de Santiago"|"Chile"|""|""|""|"CALLE DOS"|"204"|""|"CALLE DOS"|"204"
285432|285432|"No comments"|"CISCO MAITENCO BAJO SN, SN, TREGUACO, Biobío"|""|"Metropolitana de Santiago"|"Chile"|""|""|""|"CISCO MAITENCO BAJO SN"|"SN"|""|"CISCO MAITENCO BAJO SN"|"SN"
295380|295380|"No comments"|"IGNACIO CARRERA PINTO, 1173, VILLA ALEMANA, Valparaíso"|""|"Metropolitana de Santiago"|"Chile"|""|""|""|"IGNACIO CARRERA PINTO"|"1173"|""|"IGNACIO CARRERA PINTO"|"1173"
293286|293286|""|"CARLOS DARWIN, 702, COQUIMBO, Coquimbo"|""|"Metropolitana de Santiago"|"Chile"|""|""|""|"CARLOS DARWIN"|"702"|""|"CARLOS DARWIN"|"702"
321660|321660|"No comments"|"AVENIDA LIBERTADOR BERNARDO OHIGGINS, 1427, 34100359, SANTIAGO, Metropolitana de Santiago"|""|"Metropolitana de Santiago"|"Chile"|""|""|"34100359"|"AVENIDA LIBERTADOR BERNARDO OHIGGINS"|"1427"|""|"AVENIDA LIBERTADOR BERNARDO OHIGGINS"|"1427"
342834|342834|"No comments"|"COMERCIANTE EDISON MERUANE SOLANO ORIENTE, 613, 32101738, SAN FELIPE, Valparaíso"|""|"Metropolitana de Santiago"|"Chile"|""|""|"32101738"|"COMERCIANTE EDISON MERUANE SOLANO ORIENTE"|"613"|""|"COMERCIANTE EDISON MERUANE SOLANO ORIENTE"|"613"
337998|337998|"No comments"|"AVENIDA LIBERTADOR BERNARDO OHIGGINS, 1479, 34100359, SANTIAGO, Metropolitana de Santiago"|""|"Metropolitana de Santiago"|"Chile"|""|""|"34100359"|"AVENIDA LIBERTADOR BERNARDO OHIGGINS"|"1479"|""|"AVENIDA LIBERTADOR BERNARDO OHIGGINS"|"1479"
390042|390042|"No comments"|"PUERTA NEGRA MZ A CASA 1, 1, VALPARAISO, Valparaíso"|""|"Metropolitana de Santiago"|"Chile"|""|""|""|"PUERTA NEGRA MZ A CASA 1"|"1"|""|"PUERTA NEGRA MZ A CASA 1"|"1"
381651|381651|"No comments"|"LOS AROMOS, 696, ANGOL, La Araucanía"|""|"Metropolitana de Santiago"|"Chile"|""|""|""|"LOS AROMOS"|"696"|""|"LOS AROMOS"|"696"
418587|418587|"No comments"|"SAN MARTIN, SNV.0, LOS LAGOS, Los Ríos"|""|"Metropolitana de Santiago"|"Chile"|""|""|""|"SAN MARTIN"|"SNV.0"|""|"SAN MARTIN"|"SNV.0"
417987|417987|""|"COVADONGA, 91, ARAUCO, Biobío"|""|"Metropolitana de Santiago"|"Chile"|""|""|""|"COVADONGA"|"91"|""|"COVADONGA"|"91"
448119|448119|"No comments"|"POBLACION EL CRISTO, 6, NOGALES, Valparaíso"|""|"Metropolitana de Santiago"|"Chile"|""|""|""|"POBLACION EL CRISTO"|"6"|""|"POBLACION EL CRISTO"|"6"
482340|482340|"No comments"|"RESURRECCION, 844, CARTAGENA, Valparaíso"|""|"Metropolitana de Santiago"|"Chile"|""|""|""|"RESURRECCION"|"844"|""|"RESURRECCION"|"844"
504936|504936|"No comments"|"LAS DALIAS, 681, 2301748, COQUIMBO, Coquimbo"|""|"Metropolitana de Santiago"|"Chile"|""|""|"2301748"|"LAS DALIAS"|"681"|""|"LAS DALIAS"|"681"
520593|520593|""|"CHAUQUEN ALTO , 14, PANGUIPULLI, Los Ríos"|""|"Metropolitana de Santiago 9274757"|"Chile"|""|""|""|"CHAUQUEN ALTO "|"14"|""|"CHAUQUEN ALTO "|"14"
535791|535791|"No comments"|"NUEVA ORIENTE, 980, 3800499, SAN ANTONIO, Valparaíso"|""|"Valparaíso 2661429"|"Chile"|""|""|"3800499"|"NUEVA ORIENTE"|"980"|""|"NUEVA ORIENTE"|"980"
553035|553035|"No comments"|" EL PRINCIPAL SITIO, 4, 34100359, PIRQUE, Metropolitana de Santiago"|""|"Metropolitana de Santiago"|"Chile"|""|""|"34100359"|" EL PRINCIPAL SITIO"|"4"|""|" EL PRINCIPAL SITIO"|"4"
584439|584439|"No comments"|"AVENIDA BENJAMIN VICUNA MACKENNA, 671, 700280, OVALLE, Coquimbo"|""|"Metropolitana de Santiago"|"Chile"|""|""|"700280"|"AVENIDA BENJAMIN VICUNA MACKENNA"|"671"|""|"AVENIDA BENJAMIN VICUNA MACKENNA"|"671"
603225|603225|"No comments"|"AVENIDA LIBERTADOR BERNARDO OHIGGINS, 1493, 34100359, SANTIAGO, Metropolitana de Santiago"|""|"Metropolitana de Santiago"|"Chile"|""|""|"34100359"|"AVENIDA LIBERTADOR BERNARDO OHIGGINS"|"1493"|""|"AVENIDA LIBERTADOR BERNARDO OHIGGINS"|"1493"
691914|691914|"No comments"|"SERRANO, 120, MELIPILLA, Metropolitana de Santiago"|""|"Metropolitana de Santiago 9580945"|"Chile"|""|""|""|"SERRANO"|"120"|""|"SERRANO"|"120"
713679|713679|"No comments"|"AVENIDA PROVIDENCIA, 119, PROVIDENCIA, Metropolitana de Santiago"|""|"Metropolitana de Santiago"|"Chile"|""|""|""|"AVENIDA PROVIDENCIA"|"119"|""|"AVENIDA PROVIDENCIA"|"119"
709686|709686|"No comments"|"GALVEZ, 1592, ISLA DE MAIPO, Metropolitana de Santiago"|""|"Metropolitana de Santiago 9790262"|"Chile"|""|""|""|"GALVEZ"|"1592"|""|"GALVEZ"|"1592"
728820|728820|"No comments"|"AVENIDA LIBERTADOR BERNARDO OHIGGINS, 1435, 34100359, SANTIAGO, Metropolitana de Santiago"|""|"Metropolitana de Santiago"|"Chile"|""|""|"34100359"|"AVENIDA LIBERTADOR BERNARDO OHIGGINS"|"1435"|""|"AVENIDA LIBERTADOR BERNARDO OHIGGINS"|"1435"
723192|723192|"No comments"|"MICHIMALONGO, 10283, 31300166, EL BOSQUE, Metropolitana de Santiago"|""|"Metropolitana de Santiago"|"Chile"|""|""|"31300166"|"MICHIMALONGO"|"10283"|""|"MICHIMALONGO"|"10283"
733446|733446|"No comments"|"GENERAL JUAN GREGORIO DE LAS HERAS, 368, 2401543, PUNTA ARENAS, Magallanes y de la Antártica Chilena"|""|"Metropolitana de Santiago"|"Chile"|""|""|"2401543"|"GENERAL JUAN GREGORIO DE LAS HERAS"|"368"|""|"GENERAL JUAN GREGORIO DE LAS HERAS"|"368"
733779|733779|"No comments"|"VIOLETA PARRA, 1203, LA PINTANA, Metropolitana de Santiago"|""|"Metropolitana de Santiago"|"Chile"|""|""|""|"VIOLETA PARRA"|"1203"|""|"VIOLETA PARRA"|"1203"
818019|818019|"No comments"|"AVENIDA LIBERTADOR BERNARDO OHIGGINS, 1435, 34100359, SANTIAGO, Metropolitana de Santiago"|""|"Metropolitana de Santiago"|"Chile"|""|""|"34100359"|"AVENIDA LIBERTADOR BERNARDO OHIGGINS"|"1435"|""|"AVENIDA LIBERTADOR BERNARDO OHIGGINS"|"1435"
845862|845862|"No comments"|"ESMERALDA, 239, OVALLE, Coquimbo"|""|"Metropolitana de Santiago"|"Chile"|""|""|""|"ESMERALDA"|"239"|""|"ESMERALDA"|"239"
935310|935310|"No comments"|"AVENIDA LIBERTADOR BERNARDO OHIGGINS, 1479, 34100359, SANTIAGO, Metropolitana de Santiago"|""|"Metropolitana de Santiago"|"Chile"|""|""|"34100359"|"AVENIDA LIBERTADOR BERNARDO OHIGGINS"|"1479"|""|"AVENIDA LIBERTADOR BERNARDO OHIGGINS"|"1479"
935673|935673|"No comments"|"PASAJE EDUARDO MAIRA, 0.168, QUILICURA, Metropolitana de Santiago"|""|"Metropolitana de Santiago 8720389"|"Chile"|""|""|""|"PASAJE EDUARDO MAIRA"|"0.168"|""|"PASAJE EDUARDO MAIRA"|"0.168"
982059|982059|"POBLACION RUBIO"|"TENIENTES JOSE Y MANUEL CAMPOS, 0.150, RANCAGUA, Lib. Gral. Bernardo O'Higgins"|""|"Metropolitana de Santiago"|"Chile"|""|""|""|"TENIENTES JOSE Y MANUEL CAMPOS"|"0.150"|""|"TENIENTES JOSE Y MANUEL CAMPOS"|"0.150"
1000053|1000053|"No comments"|"AVENIDA LIBERTADOR BERNARDO OHIGGINS, 1435, 34100359, CHIMBARONGO, Metropolitana de Santiago"|""|"Metropolitana de Santiago"|"Chile"|""|""|"34100359"|"AVENIDA LIBERTADOR BERNARDO OHIGGINS"|"1435"|""|"AVENIDA LIBERTADOR BERNARDO OHIGGINS"|"1435"
1004106|1004106|"No comments"|"EL ROBLE, 770-115, CHILLAN, Ñuble"|""|"Metropolitana de Santiago"|"Chile"|""|""|""|"EL ROBLE"|"770-115"|""|"EL ROBLE"|"770-115"
998490|998490|"No comments"|"AVENIDA LIBERTADOR BERNARDO OHIGGINS, 1435, 34100359, SAN FELIPE, Metropolitana de Santiago"|""|"Metropolitana de Santiago"|"Chile"|""|""|"34100359"|"AVENIDA LIBERTADOR BERNARDO OHIGGINS"|"1435"|""|"AVENIDA LIBERTADOR BERNARDO OHIGGINS"|"1435"
1063629|1063629|"No comments"|"PASAJE A, 269, PAINE, Metropolitana de Santiago"|""|"Metropolitana de Santiago"|"Chile"|""|""|""|"PASAJE A"|"269"|""|"PASAJE A"|"269"
1159935|1159935|""|"AVENIDA PROVIDENCIA, 129, 33200379, SANTIAGO, Metropolitana de Santiago"|""|"Metropolitana de Santiago"|"Chile"|""|""|"33200379"|"AVENIDA PROVIDENCIA"|"129"|""|"AVENIDA PROVIDENCIA"|"129"
1144215|1144215|"No comments"|"LAS CAMELIAS , 2, LA UNION, Los Ríos"|""|"Metropolitana de Santiago"|"Chile"|""|""|""|"LAS CAMELIAS "|"2"|""|"LAS CAMELIAS "|"2"
1145256|1145256|"No comments"|"AVENIDA LIBERTADOR BERNARDO OHIGGINS, 1435, 34100359, VILLARRICA, Metropolitana de Santiago"|""|"Metropolitana de Santiago"|"Chile"|""|""|"34100359"|"AVENIDA LIBERTADOR BERNARDO OHIGGINS"|"1435"|""|"AVENIDA LIBERTADOR BERNARDO OHIGGINS"|"1435"
1203366|1203366|"No comments"|"AVENIDA LIBERTADOR BERNARDO OHIGGINS, 1435, 34100359, VALLENAR, Metropolitana de Santiago"|""|"Metropolitana de Santiago"|"Chile"|""|""|"34100359"|"AVENIDA LIBERTADOR BERNARDO OHIGGINS"|"1435"|""|"AVENIDA LIBERTADOR BERNARDO OHIGGINS"|"1435"
1178466|1178466|"No comments"|"VERGARA, 416, ANGOL, La Araucanía"|""|"Metropolitana de Santiago"|"Chile"|""|""|""|"VERGARA"|"416"|""|"VERGARA"|"416"
1132380|1132380|"No comments"|"AVENIDA DOCTOR OCTAVIO GAY PATSCHE, 19790, 21700076, SAN JOSE DE MAIPO, Metropolitana de Santiago"|""|"Metropolitana de Santiago"|"Chile"|""|""|"21700076"|"AVENIDA DOCTOR OCTAVIO GAY PATSCHE"|"19790"|""|"AVENIDA DOCTOR OCTAVIO GAY PATSCHE"|"19790"
1237257|1237257|"No comments"|"SAN LUIS, 16, CHIMBARONGO, Lib. Gral. Bernardo O'Higgins"|""|"Metropolitana de Santiago"|"Chile"|""|""|""|"SAN LUIS"|"16"|""|"SAN LUIS"|"16"
1278984|1278984|"No comments"|"LOS ARRAYANES, 393, PUERTO MONTT, Los Lagos"|""|"Metropolitana de Santiago"|"Chile"|""|""|""|"LOS ARRAYANES"|"393"|""|"LOS ARRAYANES"|"393"
1211130|1211130|"No comments"|"MARIANO LATORRE, 1892, COIHAIQUE, Aisén del Gral. Carlos Ibáñez del Campo"|""|"Metropolitana de Santiago"|"Chile"|""|""|""|"MARIANO LATORRE"|"1892"|""|"MARIANO LATORRE"|"1892"
1217862|1217862|"No comments"|"AVENIDA MANUEL ANTONIO MATTA, 346, SANTIAGO, Metropolitana de Santiago"|""|"Metropolitana de Santiago"|"Chile"|""|""|""|"AVENIDA MANUEL ANTONIO MATTA"|"346"|""|"AVENIDA MANUEL ANTONIO MATTA"|"346"
1367598|1367598|"No comments"|"POBLACION ELEUTERIO RAMIRES , 0.48, CURANILAHUE, Biobío"|""|"Metropolitana de Santiago"|"Chile"|""|""|""|"POBLACION ELEUTERIO RAMIRES "|"0.48"|""|"POBLACION ELEUTERIO RAMIRES "|"0.48"
1367232|1367232|"No comments"|"AVENIDA PERU, 795-JN, 103, 33000706, QUILPUE, Valparaíso"|""|"Metropolitana de Santiago 8250998"|"Chile"|"103"|""|"33000706"|"AVENIDA PERU"|"795-JN"|""|"AVENIDA PERU"|"795-JN"
1370157|1370157|"No comments"|"AVENIDA PROVIDENCIA, 129, 33200379, PROVIDENCIA, Metropolitana de Santiago"|""|"Metropolitana de Santiago"|"Chile"|""|""|"33200379"|"AVENIDA PROVIDENCIA"|"129"|""|"AVENIDA PROVIDENCIA"|"129"
1409874|1409874|"No comments"|"AVENIDA LIBERTADOR BERNARDO OHIGGINS, 1439, 34100359, SANTIAGO, Metropolitana de Santiago"|""|"Metropolitana de Santiago"|"Chile"|""|""|"34100359"|"AVENIDA LIBERTADOR BERNARDO OHIGGINS"|"1439"|""|"AVENIDA LIBERTADOR BERNARDO OHIGGINS"|"1439"
1450608|1450608|"No comments"|"INDEPENDENCIA, 625, VALDIVIA, Los Ríos"|""|"Metropolitana de Santiago"|"Chile"|""|""|""|"INDEPENDENCIA"|"625"|""|"INDEPENDENCIA"|"625"
1445238|1445238|"No comments"|"ESMERALDA, 249, 2900444, CASTRO, Los Lagos"|""|"Metropolitana de Santiago"|"Chile"|""|""|"2900444"|"ESMERALDA"|"249"|""|"ESMERALDA"|"249"
1541955|1541955|"No comments"|"LOS ROSALES, 1076, MELIPILLA, Metropolitana de Santiago"|""|"Metropolitana de Santiago"|"Chile"|""|""|""|"LOS ROSALES"|"1076"|""|"LOS ROSALES"|"1076"
1524315|1524315|""|"FRANCISCO COLOANE, 238, 6300182, VILLARRICA, Los Lagos"|""|"Metropolitana de Santiago"|"Chile"|""|""|"6300182"|"FRANCISCO COLOANE"|"238"|""|"FRANCISCO COLOANE"|"238"
1475910|1475910|"No comments"|"PSJE LOS VEDUINOS, 51466, MAIPU, Metropolitana de Santiago"|""|"Metropolitana de Santiago"|"Chile"|""|""|""|"PSJE LOS VEDUINOS"|"51466"|""|"PSJE LOS VEDUINOS"|"51466"
1595232|1595232|"No comments"|"AVENIDA LIBERTADOR BERNARDO OHIGGINS, 1435, 34100359, ARAUCO, Metropolitana de Santiago"|""|"Metropolitana de Santiago"|"Chile"|""|""|"34100359"|"AVENIDA LIBERTADOR BERNARDO OHIGGINS"|"1435"|""|"AVENIDA LIBERTADOR BERNARDO OHIGGINS"|"1435"
1616817|1616817|"No comments"|"PASAJE EUSEBIO GARCIA, SNV.0, MAFIL, Los Ríos"|""|"Metropolitana de Santiago"|"Chile"|""|""|""|"PASAJE EUSEBIO GARCIA"|"SNV.0"|""|"PASAJE EUSEBIO GARCIA"|"SNV.0"
1692639|1692639|"No comments"|"CALLE DEL REY, 85, 502530, VALPARAISO, Valparaíso"|""|"Metropolitana de Santiago"|"Chile"|""|""|"502530"|"CALLE DEL REY"|"85"|""|"CALLE DEL REY"|"85"
1688265|1688265|"No comments"|"AVENIDA LIBERTADOR BERNARDO OHIGGINS, 1435, 34100359, SANTIAGO, Metropolitana de Santiago"|""|"Metropolitana de Santiago"|"Chile"|""|""|"34100359"|"AVENIDA LIBERTADOR BERNARDO OHIGGINS"|"1435"|""|"AVENIDA LIBERTADOR BERNARDO OHIGGINS"|"1435"
1691415|1691415|"No comments"|"AVENIDA AMERICO VESPUCIO, 03040, 32000475, LO ESPEJO, Metropolitana de Santiago"|""|"Metropolitana de Santiago"|"Chile"|""|""|"32000475"|"AVENIDA AMERICO VESPUCIO"|"03040"|""|"AVENIDA AMERICO VESPUCIO"|"03040"
1697649|1697649|"No comments"|"AVENIDA PROVIDENCIA, 119, PROVIDENCIA, Metropolitana de Santiago"|""|"Metropolitana de Santiago"|"Chile"|""|""|""|"AVENIDA PROVIDENCIA"|"119"|""|"AVENIDA PROVIDENCIA"|"119"
1667811|1667811|"No comments"|"AVENIDA LIBERTADOR BERNARDO OHIGGINS, 1479, 34100359, SANTIAGO, Metropolitana de Santiago"|""|"Metropolitana de Santiago"|"Chile"|""|""|"34100359"|"AVENIDA LIBERTADOR BERNARDO OHIGGINS"|"1479"|""|"AVENIDA LIBERTADOR BERNARDO OHIGGINS"|"1479"
1801593|1801593|"No comments"|"JULIO CESAR , 11465, SAN BERNARDO, Metropolitana de Santiago"|""|"Metropolitana de Santiago"|"Chile"|""|""|""|"JULIO CESAR "|"11465"|""|"JULIO CESAR "|"11465"
1751343|1751343|"No comments"|"AVENIDA LIBERTADOR BERNARDO OHIGGINS, 1435, 34100359, OLIVAR, Metropolitana de Santiago"|""|"Metropolitana de Santiago"|"Chile"|""|""|"34100359"|"AVENIDA LIBERTADOR BERNARDO OHIGGINS"|"1435"|""|"AVENIDA LIBERTADOR BERNARDO OHIGGINS"|"1435"
1855959|1855959|"No comments"|"AVENIDA PROVIDENCIA, 119, PROVIDENCIA, Metropolitana de Santiago"|""|"Metropolitana de Santiago"|"Chile"|""|""|""|"AVENIDA PROVIDENCIA"|"119"|""|"AVENIDA PROVIDENCIA"|"119"
1911402|1911402|"No comments"|"AVENIDA BENJAMIN VICUNA MACKENNA, 256, OVALLE, Coquimbo"|""|"Metropolitana de Santiago"|"Chile"|""|""|""|"AVENIDA BENJAMIN VICUNA MACKENNA"|"256"|""|"AVENIDA BENJAMIN VICUNA MACKENNA"|"256"
1887690|1887690|"No comments"|"AVENIDA LIBERTADOR BERNARDO OHIGGINS, 1479, 34100359, SANTIAGO, Metropolitana de Santiago"|""|"Metropolitana de Santiago"|"Chile"|""|""|"34100359"|"AVENIDA LIBERTADOR BERNARDO OHIGGINS"|"1479"|""|"AVENIDA LIBERTADOR BERNARDO OHIGGINS"|"1479"
1827870|1827870|"No comments"|"LOS ROBLES , 1435, RENGO, Lib. Gral. Bernardo O'Higgins"|""|"Metropolitana de Santiago"|"Chile"|""|""|""|"LOS ROBLES "|"1435"|""|"LOS ROBLES "|"1435"
1841160|1841160|""|"camino la puntilla sector santa adriana, 1, 34100359, EL MONTE, Metropolitana de Santiago"|""|"Metropolitana de Santiago"|"Chile"|""|""|"34100359"|"camino la puntilla sector santa adriana"|"1"|""|"camino la puntilla sector santa adriana"|"1"
1941885|1941885|"No comments"|"TIL TIL, 01224, 1700966, RANCAGUA, Lib. Gral. Bernardo O'Higgins"|""|"Metropolitana de Santiago"|"Chile"|""|""|"1700966"|"TIL TIL"|"01224"|""|"TIL TIL"|"01224"
1955436|1955436|"No comments"|"AVENIDA LIBERTADOR BERNARDO OHIGGINS, 1435, 34100359, TALCA, Metropolitana de Santiago"|""|"Metropolitana de Santiago"|"Chile"|""|""|"34100359"|"AVENIDA LIBERTADOR BERNARDO OHIGGINS"|"1435"|""|"AVENIDA LIBERTADOR BERNARDO OHIGGINS"|"1435"
1993791|1993791|"No comments"|"AVENIDA PROVIDENCIA, 119, 33200379, EL QUISCO, Metropolitana de Santiago"|""|"Metropolitana de Santiago"|"Chile"|""|""|"33200379"|"AVENIDA PROVIDENCIA"|"119"|""|"AVENIDA PROVIDENCIA"|"119"
1963155|1963155|""|"WADDINGTON, 478, VALPARAISO, Valparaíso"|""|"Metropolitana de Santiago"|"Chile"|""|""|""|"WADDINGTON"|"478"|""|"WADDINGTON"|"478"
1931832|1931832|"No comments"|"AVENIDA LIBERTADOR BERNARDO OHIGGINS, 1483, 34100359, SANTIAGO, Metropolitana de Santiago"|""|"Metropolitana de Santiago"|"Chile"|""|""|"34100359"|"AVENIDA LIBERTADOR BERNARDO OHIGGINS"|"1483"|""|"AVENIDA LIBERTADOR BERNARDO OHIGGINS"|"1483"
2033463|2033463|"No comments"|"AVENIDA PROVIDENCIA, 119, PROVIDENCIA, Metropolitana de Santiago"|""|"Metropolitana de Santiago"|"Chile"|""|""|""|"AVENIDA PROVIDENCIA"|"119"|""|"AVENIDA PROVIDENCIA"|"119"
2025900|2025900|"No comments"|"AVENIDA LIBERTADOR BERNARDO OHIGGINS, 1483, 34100359, SANTIAGO, Metropolitana de Santiago"|""|"Metropolitana de Santiago"|"Chile"|""|""|"34100359"|"AVENIDA LIBERTADOR BERNARDO OHIGGINS"|"1483"|""|"AVENIDA LIBERTADOR BERNARDO OHIGGINS"|"1483"
2017383|2017383|"No comments"|"AVENIDA PROVIDENCIA, 119, PROVIDENCIA, Metropolitana de Santiago"|""|"Metropolitana de Santiago 7500775"|"Chile"|""|""|""|"AVENIDA PROVIDENCIA"|"119"|""|"AVENIDA PROVIDENCIA"|"119"
2151000|2151000|"No comments"|"AVENIDA LIBERTADOR BERNARDO OHIGGINS, 1435, 34100359, SANTIAGO, Metropolitana de Santiago"|""|"Metropolitana de Santiago"|"Chile"|""|""|"34100359"|"AVENIDA LIBERTADOR BERNARDO OHIGGINS"|"1435"|""|"AVENIDA LIBERTADOR BERNARDO OHIGGINS"|"1435"
2110086|2110086|"No comments"|"RAFAEL ALDERETE, 280, RIO NEGRO, Los Lagos"|""|"Metropolitana de Santiago"|"Chile"|""|""|""|"RAFAEL ALDERETE"|"280"|""|"RAFAEL ALDERETE"|"280"
2270088|2270088|"No comments"|"AVENIDA AMERICO VESPUCIO, 0.2947, LO ESPEJO, Metropolitana de Santiago"|""|"Metropolitana de Santiago"|"Chile"|""|""|""|"AVENIDA AMERICO VESPUCIO"|"0.2947"|""|"AVENIDA AMERICO VESPUCIO"|"0.2947"
2246070|2246070|"No comments"|"NEPTUNO, 0.97, ESTACION CENTRAL, Metropolitana de Santiago"|""|"Metropolitana de Santiago"|"Chile"|""|""|""|"NEPTUNO"|"0.97"|""|"NEPTUNO"|"0.97"
2201547|2201547|"No comments"|"AVENIDA LIBERTADOR BERNARDO OHIGGINS, 1465, 34100359, SANTIAGO, Metropolitana de Santiago"|""|"Metropolitana de Santiago"|"Chile"|""|""|"34100359"|"AVENIDA LIBERTADOR BERNARDO OHIGGINS"|"1465"|""|"AVENIDA LIBERTADOR BERNARDO OHIGGINS"|"1465"
2182401|2182401|"No comments"|"AVENIDA LIBERTADOR BERNARDO OHIGGINS, 1493, 34100359, SANTIAGO, Metropolitana de Santiago"|""|"Metropolitana de Santiago"|"Chile"|""|""|"34100359"|"AVENIDA LIBERTADOR BERNARDO OHIGGINS"|"1493"|""|"AVENIDA LIBERTADOR BERNARDO OHIGGINS"|"1493"
2191359|2191359|"No comments"|"AVENIDA LIBERTADOR BERNARDO OHIGGINS, 1427, 34100359, SANTIAGO, Metropolitana de Santiago"|""|"Metropolitana de Santiago"|"Chile"|""|""|"34100359"|"AVENIDA LIBERTADOR BERNARDO OHIGGINS"|"1427"|""|"AVENIDA LIBERTADOR BERNARDO OHIGGINS"|"1427"
2305440|2305440|""|"LUIS SEGUER,  421, QUILICURA, Metropolitana de Santiago"|""|"Valparaíso 8151689"|"Chile"|""|""|""|"LUIS SEGUER"|" 421"|""|"LUIS SEGUER"|" 421"
2312616|2312616|"No comments"|"AVENIDA LIBERTADOR BERNARDO OHIGGINS, 1439, 34100359, SANTIAGO, Metropolitana de Santiago"|""|"Metropolitana de Santiago"|"Chile"|""|""|"34100359"|"AVENIDA LIBERTADOR BERNARDO OHIGGINS"|"1439"|""|"AVENIDA LIBERTADOR BERNARDO OHIGGINS"|"1439"
2280984|2280984|""|"ROBINSON CRUSOE, 508, 3800752, SAN ANTONIO, Valparaíso"|""|"Valparaíso 2662178"|"Chile"|""|""|"3800752"|"ROBINSON CRUSOE"|"508"|""|"ROBINSON CRUSOE"|"508"
2385624|2385624|"No comments"|"EL SEMBRADOR, 580, TEMUCO, La Araucanía"|""|"La Araucanía"|"Chile"|""|""|""|"EL SEMBRADOR"|"580"|""|"EL SEMBRADOR"|"580"
2427915|2427915|"No comments"|"AVENIDA LIBERTADOR BERNARDO OHIGGINS, 1435, 34100359, OLIVAR, Metropolitana de Santiago"|""|"Metropolitana de Santiago"|"Chile"|""|""|"34100359"|"AVENIDA LIBERTADOR BERNARDO OHIGGINS"|"1435"|""|"AVENIDA LIBERTADOR BERNARDO OHIGGINS"|"1435"
2430738|2430738|"PON JOSE JOAQUIN PEREZ"|"PADRE HURTADO, 05, LEBU, Biobío"|""|"Metropolitana de Santiago"|"Chile"|""|""|""|"PADRE HURTADO"|"05"|""|"PADRE HURTADO"|"05"
2438367|2438367|"No comments"|"AVENIDA LIBERTADOR BERNARDO OHIGGINS, 1465, 34100359, SANTIAGO, Metropolitana de Santiago"|""|"Metropolitana de Santiago"|"Chile"|""|""|"34100359"|"AVENIDA LIBERTADOR BERNARDO OHIGGINS"|"1465"|""|"AVENIDA LIBERTADOR BERNARDO OHIGGINS"|"1465"
2415609|2415609|""|"CLAUDIO CANSINO, 17, SANTA CRUZ, Lib. Gral. Bernardo O'Higgins"|""|"Metropolitana de Santiago"|"Chile"|""|""|""|"CLAUDIO CANSINO"|"17"|""|"CLAUDIO CANSINO"|"17"
2490348|2490348|"No comments"|"CALLE DEGUSLAVIA, 231, HUALPEN, Biobío"|""|"Metropolitana de Santiago"|"Chile"|""|""|""|"CALLE DEGUSLAVIA"|"231"|""|"CALLE DEGUSLAVIA"|"231"
